year,hs6,c
2014,50400,1
2014,50510,1
2014,50590,1
2014,50800,1
2014,51000,1
2014,51191,1
2014,51199,1
2014,60290,1
2014,60410,1
2014,81290,1
2014,100510,1
2014,120750,1
2014,120799,1
2014,120810,1
2014,120890,1
2014,120991,1
2014,120999,1
2014,121010,1
2014,121190,1
2014,121300,1
2014,140420,1
2014,150410,1
2014,150430,1
2014,151411,1
2014,151521,1
2014,151590,1
2014,151610,1
2014,152190,1
2014,152200,1
2014,160300,1
2014,170191,1
2014,170260,1
2014,180200,1
2014,180620,1
2014,210230,1
2014,230120,1
2014,230210,1
2014,230230,1
2014,230610,1
2014,230649,1
2014,230800,1
2014,230990,1
2014,240110,1
2014,250300,1
2014,250490,1
2014,250510,1
2014,250620,1
2014,251400,1
2014,251810,1
2014,251830,1
2014,251910,1
2014,251990,1
2014,252220,1
2014,252230,1
2014,252329,1
2014,252390,1
2014,252620,1
2014,252910,1
2014,252922,1
2014,253090,1
2014,260300,1
2014,261000,1
2014,261510,1
2014,261800,1
2014,261900,1
2014,262110,1
2014,262190,1
2014,270400,1
2014,270600,1
2014,270710,1
2014,270740,1
2014,270750,1
2014,270791,1
2014,270799,1
2014,270810,1
2014,270900,1
2014,271111,1
2014,271114,1
2014,271119,1
2014,271121,1
2014,271290,1
2014,271410,1
2014,280110,1
2014,280200,1
2014,280300,1
2014,280430,1
2014,280440,1
2014,280469,1
2014,280800,1
2014,281121,1
2014,281210,1
2014,281410,1
2014,281420,1
2014,281511,1
2014,281700,1
2014,281810,1
2014,281820,1
2014,281830,1
2014,282120,1
2014,282580,1
2014,282590,1
2014,282612,1
2014,282690,1
2014,282720,1
2014,283322,1
2014,283324,1
2014,283329,1
2014,283510,1
2014,283620,1
2014,283650,1
2014,283720,1
2014,283919,1
2014,283990,1
2014,284020,1
2014,284410,1
2014,284700,1
2014,284800,1
2014,284920,1
2014,285200,1
2014,290121,1
2014,290220,1
2014,290230,1
2014,290241,1
2014,290243,1
2014,290244,1
2014,290290,1
2014,290343,1
2014,290351,1
2014,290362,1
2014,290514,1
2014,290516,1
2014,290529,1
2014,290542,1
2014,290722,1
2014,290891,1
2014,290920,1
2014,290944,1
2014,291040,1
2014,291100,1
2014,291211,1
2014,291439,1
2014,291440,1
2014,291512,1
2014,291612,1
2014,291613,1
2014,291619,1
2014,291714,1
2014,291719,1
2014,291732,1
2014,291734,1
2014,291736,1
2014,292011,1
2014,292019,1
2014,292149,1
2014,292214,1
2014,292250,1
2014,292419,1
2014,292521,1
2014,292610,1
2014,292990,1
2014,293050,1
2014,293219,1
2014,293229,1
2014,293292,1
2014,293295,1
2014,293430,1
2014,293491,1
2014,293810,1
2014,293911,1
2014,293919,1
2014,293949,1
2014,293951,1
2014,294200,1
2014,300120,1
2014,300320,1
2014,300390,1
2014,300650,1
2014,300692,1
2014,310210,1
2014,310230,1
2014,310240,1
2014,310280,1
2014,310520,1
2014,310551,1
2014,310559,1
2014,320611,1
2014,320740,1
2014,321000,1
2014,321590,1
2014,330112,1
2014,330113,1
2014,340211,1
2014,340212,1
2014,340490,1
2014,350211,1
2014,350290,1
2014,350400,1
2014,350691,1
2014,350710,1
2014,360100,1
2014,360200,1
2014,380290,1
2014,380300,1
2014,380590,1
2014,380610,1
2014,380910,1
2014,380991,1
2014,380992,1
2014,381090,1
2014,381210,1
2014,381220,1
2014,381230,1
2014,382200,1
2014,382473,1
2014,382475,1
2014,382530,1
2014,382541,1
2014,382561,1
2014,382569,1
2014,382590,1
2014,390120,1
2014,390319,1
2014,390410,1
2014,390421,1
2014,390422,1
2014,390512,1
2014,390519,1
2014,390740,1
2014,390750,1
2014,390760,1
2014,390791,1
2014,390810,1
2014,390910,1
2014,390920,1
2014,390940,1
2014,390950,1
2014,391212,1
2014,391520,1
2014,391690,1
2014,391721,1
2014,391723,1
2014,391729,1
2014,391732,1
2014,391733,1
2014,391739,1
2014,391810,1
2014,391890,1
2014,392020,1
2014,392030,1
2014,392049,1
2014,392111,1
2014,392112,1
2014,392190,1
2014,392210,1
2014,392290,1
2014,392321,1
2014,392329,1
2014,392330,1
2014,392340,1
2014,392390,1
2014,392510,1
2014,392630,1
2014,400130,1
2014,400280,1
2014,400510,1
2014,400520,1
2014,400591,1
2014,400610,1
2014,400690,1
2014,400821,1
2014,400829,1
2014,400942,1
2014,401012,1
2014,401033,1
2014,401035,1
2014,401036,1
2014,401169,1
2014,401211,1
2014,401490,1
2014,401700,1
2014,410120,1
2014,410190,1
2014,410320,1
2014,410390,1
2014,410441,1
2014,410449,1
2014,410691,1
2014,410711,1
2014,410719,1
2014,410799,1
2014,411410,1
2014,420600,1
2014,430160,1
2014,440110,1
2014,440121,1
2014,440130,1
2014,440290,1
2014,440310,1
2014,440392,1
2014,440410,1
2014,440721,1
2014,440791,1
2014,440910,1
2014,441011,1
2014,441090,1
2014,441114,1
2014,441193,1
2014,441300,1
2014,441510,1
2014,441520,1
2014,441700,1
2014,441860,1
2014,441872,1
2014,441879,1
2014,470100,1
2014,470329,1
2014,470421,1
2014,470429,1
2014,470500,1
2014,470693,1
2014,470720,1
2014,470730,1
2014,480210,1
2014,480220,1
2014,480255,1
2014,480256,1
2014,480257,1
2014,480411,1
2014,480431,1
2014,480512,1
2014,480530,1
2014,480591,1
2014,480592,1
2014,480610,1
2014,480700,1
2014,480820,1
2014,481099,1
2014,481159,1
2014,481320,1
2014,481920,1
2014,481940,1
2014,481950,1
2014,482010,1
2014,482090,1
2014,482290,1
2014,490600,1
2014,500500,1
2014,510219,1
2014,510220,1
2014,510320,1
2014,510521,1
2014,510610,1
2014,510720,1
2014,520291,1
2014,520419,1
2014,520526,1
2014,520611,1
2014,520613,1
2014,520621,1
2014,520625,1
2014,520632,1
2014,520635,1
2014,520819,1
2014,520822,1
2014,520832,1
2014,520833,1
2014,520842,1
2014,520843,1
2014,520859,1
2014,520912,1
2014,520922,1
2014,520931,1
2014,520943,1
2014,520949,1
2014,521029,1
2014,521031,1
2014,521032,1
2014,521049,1
2014,521119,1
2014,521132,1
2014,521152,1
2014,521159,1
2014,521214,1
2014,530820,1
2014,530921,1
2014,530929,1
2014,540110,1
2014,540120,1
2014,540220,1
2014,540231,1
2014,540232,1
2014,540245,1
2014,540248,1
2014,540251,1
2014,540252,1
2014,540259,1
2014,540262,1
2014,540269,1
2014,540332,1
2014,540720,1
2014,540752,1
2014,540753,1
2014,540771,1
2014,540810,1
2014,540823,1
2014,540831,1
2014,550340,1
2014,550510,1
2014,550630,1
2014,550820,1
2014,550942,1
2014,550959,1
2014,551020,1
2014,551030,1
2014,551090,1
2014,551211,1
2014,551219,1
2014,551291,1
2014,551319,1
2014,551411,1
2014,551421,1
2014,551429,1
2014,551430,1
2014,551449,1
2014,551511,1
2014,551519,1
2014,551641,1
2014,551644,1
2014,551692,1
2014,551693,1
2014,560129,1
2014,560221,1
2014,560311,1
2014,560391,1
2014,560410,1
2014,560500,1
2014,560600,1
2014,560741,1
2014,560750,1
2014,560790,1
2014,560811,1
2014,560819,1
2014,560890,1
2014,560900,1
2014,580190,1
2014,580230,1
2014,580421,1
2014,580430,1
2014,580610,1
2014,580632,1
2014,580639,1
2014,580640,1
2014,581099,1
2014,581100,1
2014,590190,1
2014,590210,1
2014,590220,1
2014,590310,1
2014,590700,1
2014,591131,1
2014,591132,1
2014,600191,1
2014,600199,1
2014,600240,1
2014,600310,1
2014,600320,1
2014,600330,1
2014,600531,1
2014,600543,1
2014,600590,1
2014,600610,1
2014,600631,1
2014,600633,1
2014,600641,1
2014,600690,1
2014,630539,1
2014,630612,1
2014,630619,1
2014,631090,1
2014,660320,1
2014,680229,1
2014,680510,1
2014,680620,1
2014,680790,1
2014,680800,1
2014,680990,1
2014,681019,1
2014,681091,1
2014,681182,1
2014,681189,1
2014,681280,1
2014,681291,1
2014,681381,1
2014,681591,1
2014,690510,1
2014,690590,1
2014,690912,1
2014,690990,1
2014,691010,1
2014,691410,1
2014,700232,1
2014,700420,1
2014,700510,1
2014,700800,1
2014,700910,1
2014,700991,1
2014,700992,1
2014,701090,1
2014,701110,1
2014,701720,1
2014,701932,1
2014,701952,1
2014,701959,1
2014,702000,1
2014,710110,1
2014,710391,1
2014,711031,1
2014,711039,1
2014,711230,1
2014,711292,1
2014,711299,1
2014,720211,1
2014,720221,1
2014,720229,1
2014,720299,1
2014,720390,1
2014,720421,1
2014,720810,1
2014,720838,1
2014,720839,1
2014,720852,1
2014,720854,1
2014,720890,1
2014,720916,1
2014,720917,1
2014,720927,1
2014,720990,1
2014,721011,1
2014,721020,1
2014,721049,1
2014,721070,1
2014,721090,1
2014,721114,1
2014,721119,1
2014,721129,1
2014,721190,1
2014,721220,1
2014,721310,1
2014,721391,1
2014,721410,1
2014,721491,1
2014,721550,1
2014,721590,1
2014,721640,1
2014,721661,1
2014,721669,1
2014,721691,1
2014,721699,1
2014,721710,1
2014,721720,1
2014,721790,1
2014,721911,1
2014,721924,1
2014,721931,1
2014,721932,1
2014,721933,1
2014,721934,1
2014,721935,1
2014,722011,1
2014,722012,1
2014,722020,1
2014,722240,1
2014,722490,1
2014,722511,1
2014,722550,1
2014,722611,1
2014,722691,1
2014,722699,1
2014,722830,1
2014,722850,1
2014,722860,1
2014,722920,1
2014,730411,1
2014,730419,1
2014,730621,1
2014,730630,1
2014,730661,1
2014,730723,1
2014,730729,1
2014,730830,1
2014,730890,1
2014,731010,1
2014,731029,1
2014,731210,1
2014,731290,1
2014,731300,1
2014,731419,1
2014,731439,1
2014,731442,1
2014,731449,1
2014,731590,1
2014,731700,1
2014,732010,1
2014,732020,1
2014,732090,1
2014,732190,1
2014,732410,1
2014,732620,1
2014,732690,1
2014,740311,1
2014,740721,1
2014,740811,1
2014,740819,1
2014,740821,1
2014,740829,1
2014,740911,1
2014,741220,1
2014,741910,1
2014,741991,1
2014,750400,1
2014,750521,1
2014,750720,1
2014,750890,1
2014,760120,1
2014,760320,1
2014,760410,1
2014,760421,1
2014,760519,1
2014,760521,1
2014,760612,1
2014,760692,1
2014,760711,1
2014,760720,1
2014,760810,1
2014,760820,1
2014,760900,1
2014,761010,1
2014,761210,1
2014,761290,1
2014,761520,1
2014,761610,1
2014,761691,1
2014,761699,1
2014,780191,1
2014,780199,1
2014,780600,1
2014,790112,1
2014,790700,1
2014,800110,1
2014,800200,1
2014,810194,1
2014,810197,1
2014,810299,1
2014,810330,1
2014,810419,1
2014,810490,1
2014,810520,1
2014,810720,1
2014,811020,1
2014,811251,1
2014,811292,1
2014,820110,1
2014,820120,1
2014,820190,1
2014,820210,1
2014,820510,1
2014,820530,1
2014,820580,1
2014,820719,1
2014,820750,1
2014,820760,1
2014,820770,1
2014,820780,1
2014,820810,1
2014,821195,1
2014,830130,1
2014,830210,1
2014,830230,1
2014,830300,1
2014,830400,1
2014,830590,1
2014,830910,1
2014,831000,1
2014,831110,1
2014,831190,1
2014,840140,1
2014,840211,1
2014,840219,1
2014,840220,1
2014,840290,1
2014,840410,1
2014,840490,1
2014,840510,1
2014,840910,1
2014,840999,1
2014,841012,1
2014,841013,1
2014,841229,1
2014,841280,1
2014,841320,1
2014,841381,1
2014,841581,1
2014,841583,1
2014,841891,1
2014,841899,1
2014,841919,1
2014,841931,1
2014,841939,1
2014,841950,1
2014,842091,1
2014,842121,1
2014,842191,1
2014,842199,1
2014,842230,1
2014,842490,1
2014,842810,1
2014,842959,1
2014,843039,1
2014,843110,1
2014,843120,1
2014,843139,1
2014,843143,1
2014,843210,1
2014,843221,1
2014,843280,1
2014,843290,1
2014,843840,1
2014,843850,1
2014,843999,1
2014,844312,1
2014,844316,1
2014,844391,1
2014,844629,1
2014,844842,1
2014,845110,1
2014,845190,1
2014,845390,1
2014,845530,1
2014,845690,1
2014,845819,1
2014,845939,1
2014,845940,1
2014,845959,1
2014,846594,1
2014,846599,1
2014,846692,1
2014,846694,1
2014,846722,1
2014,846890,1
2014,847420,1
2014,847431,1
2014,847439,1
2014,847689,1
2014,847690,1
2014,847890,1
2014,848490,1
2014,848790,1
2014,850120,1
2014,850133,1
2014,850164,1
2014,850300,1
2014,850421,1
2014,850423,1
2014,850431,1
2014,850432,1
2014,850433,1
2014,850490,1
2014,850590,1
2014,850710,1
2014,850990,1
2014,851230,1
2014,851290,1
2014,851390,1
2014,851680,1
2014,851690,1
2014,851769,1
2014,851822,1
2014,851830,1
2014,851850,1
2014,851890,1
2014,852190,1
2014,852352,1
2014,852380,1
2014,852721,1
2014,852729,1
2014,852851,1
2014,852861,1
2014,852873,1
2014,852910,1
2014,853010,1
2014,853190,1
2014,853210,1
2014,853229,1
2014,853339,1
2014,853340,1
2014,853590,1
2014,853630,1
2014,853650,1
2014,853710,1
2014,853720,1
2014,853810,1
2014,853932,1
2014,854040,1
2014,854130,1
2014,854150,1
2014,854160,1
2014,854390,1
2014,854419,1
2014,854420,1
2014,854430,1
2014,854442,1
2014,854460,1
2014,854470,1
2014,854620,1
2014,854690,1
2014,854790,1
2014,854810,1
2014,860390,1
2014,860699,1
2014,860719,1
2014,860729,1
2014,860799,1
2014,860800,1
2014,860900,1
2014,870423,1
2014,870590,1
2014,870600,1
2014,870790,1
2014,870810,1
2014,870891,1
2014,870892,1
2014,870990,1
2014,871492,1
2014,871690,1
2014,880260,1
2014,880510,1
2014,890610,1
2014,890690,1
2014,890800,1
2014,900140,1
2014,900580,1
2014,900590,1
2014,900630,1
2014,900669,1
2014,900699,1
2014,900820,1
2014,900840,1
2014,901010,1
2014,901710,1
2014,901811,1
2014,901890,1
2014,901910,1
2014,902300,1
2014,902410,1
2014,902810,1
2014,902830,1
2014,903031,1
2014,903180,1
2014,903300,1
2014,910690,1
2014,910700,1
2014,910890,1
2014,911410,1
2014,930119,1
2014,930390,1
2014,930630,1
2014,940120,1
2014,940130,1
2014,940310,1
2014,940320,1
2014,940330,1
2014,940540,1
2014,940560,1
2014,940592,1
2014,940599,1
2014,940600,1
2014,950430,1
2014,960629,1
2014,960630,1
2014,960719,1
2014,961390,1
